ID del Animal,Nombre Común,Tipo de Animal,Número de Extremidades,Velocidad Máxima (km/h),Temperatura Corporal Promedio (°C),Número de Crías por Reproducción,Altitud Máxima (m),Frecuencia Respiratoria (respiraciones/min),Frecuencia Cardiaca (latidos/min),Hábitat,Estado de Conservación,Peso (kg),Método de Reproducción_Ovíparo,Método de Reproducción_Vivíparo,Peso (kg) Discretizado
857.0,Cocodrilo,4,0.0,0.43870151770657667,34.7,1.0,3645.0,14.0,0.7131782945736433,Montaña,Vulnerable,4584.2,0.0,1.0,4.0
858.0,Flamenco,0,2.0,0.24797639123102863,32.7,5.0,2121.0,24.0,0.9844961240310077,Océano,En peligro,2263.0,0.0,1.0,2.0
859.0,Suricata,0,2.0,0.4258853288364249,24.7,7.0,2941.0,39.0,0.7131782945736433,Océano,Vulnerable,2488.2,1.0,0.0,2.0
860.0,Tortuga,4,2.0,0.06256323777403036,33.5,8.0,3880.0,28.0,0.9379844961240309,Desierto,En peligro,1740.4,0.0,1.0,1.0
861.0,Oso Pardo,2,4.0,0.2820404721753794,39.3,8.0,364.0,23.0,0.3255813953488371,Selva,Extinto en estado silvestre,365.3,0.0,1.0,0.0
862.0,Serpiente,4,0.0,0.2961214165261382,22.2,6.0,2311.0,16.0,0.9069767441860466,Montaña,Vulnerable,2468.2,0.0,1.0,2.0
863.0,Pez Espada,3,0.0,0.7145025295109612,39.4,7.0,2864.0,38.0,0.627906976744186,Selva,Extinto en estado silvestre,3871.8,0.0,1.0,3.0
864.0,Suricata,0,2.0,0.050843170320404724,17.4,4.0,5999.0,18.0,0.4883720930232558,Montaña,En peligro,4765.1,1.0,0.0,4.0
865.0,Iguana,4,0.0,0.24367622259696461,38.6,7.0,184.0,10.0,0.03875968992248058,Océano,Vulnerable,383.0,1.0,0.0,0.0
866.0,Caracol,1,0.0,0.2751264755480607,35.9,7.0,3503.0,33.0,0.7364341085271318,Desierto,Vulnerable,3987.0,1.0,0.0,3.0
867.0,Serpiente,4,4.0,0.5507588532883642,16.0,9.0,4788.0,29.0,0.2325581395348837,Desierto,Extinto en estado silvestre,1335.4,1.0,0.0,1.0
868.0,Iguana,4,2.0,0.2430860033726813,20.5,2.0,3005.0,38.0,0.6666666666666667,Desierto,Vulnerable,4114.1,1.0,0.0,4.0
869.0,Caballito de Mar,3,0.0,0.13043844856661047,31.2,8.0,729.0,19.0,0.7441860465116279,Selva,En peligro,1710.1,0.0,1.0,1.0
870.0,Cacatúa,0,8.0,0.25640809443507584,15.7,9.0,5225.0,20.0,0.7906976744186045,Montaña,Vulnerable,572.3,0.0,1.0,0.0
871.0,Tiburón,3,2.0,0.4208263069139966,27.7,3.0,4075.0,30.0,0.8294573643410852,Selva,Extinto en estado silvestre,3060.1,1.0,0.0,3.0
872.0,Pez Espada,3,0.0,0.5247892074198988,26.0,8.0,566.0,21.0,0.4418604651162791,Desierto,En peligro,4469.5,1.0,0.0,4.0
873.0,Libélula,1,4.0,0.0342327150084317,18.8,1.0,1311.0,10.0,0.43410852713178294,Selva,Vulnerable,908.0,1.0,0.0,0.0
874.0,Pez Espada,3,8.0,0.30843170320404717,19.0,5.0,4438.0,30.0,0.5426356589147286,Selva,Extinto en estado silvestre,109.1,1.0,0.0,0.0
875.0,Tiburón,3,6.0,0.7643338954468802,25.5,1.0,3423.0,34.0,0.023255813953488358,Selva,Extinto en estado silvestre,4419.2,0.0,1.0,4.0
876.0,Abeja,1,6.0,0.5972175379426644,19.0,1.0,611.0,17.0,0.3178294573643411,Selva,Extinto en estado silvestre,3489.2,0.0,1.0,3.0
877.0,Elefante,2,8.0,0.4551433389544688,15.4,6.0,4100.0,33.0,0.7829457364341086,Montaña,Extinto en estado silvestre,4043.5,0.0,1.0,4.0
878.0,Pez Payaso,3,6.0,0.4520236087689713,33.2,5.0,623.0,15.0,0.2558139534883721,Montaña,Extinto en estado silvestre,299.3,0.0,1.0,0.0
879.0,Cocodrilo,4,8.0,0.3677065767284991,27.5,5.0,497.0,21.0,0.13178294573643412,Desierto,En peligro,4452.3,0.0,1.0,4.0
880.0,Pez Payaso,3,0.0,0.34072512647554803,23.1,2.0,222.0,18.0,0.7441860465116279,Desierto,Extinto en estado silvestre,2095.8,0.0,1.0,2.0
881.0,Pájaro Carpintero,0,6.0,0.3995784148397976,15.4,9.0,5817.0,13.0,0.8604651162790697,Océano,Extinto en estado silvestre,4488.1,0.0,1.0,4.0
882.0,Iguana,4,6.0,0.8697301854974704,27.8,5.0,952.0,15.0,0.07751937984496121,Montaña,Vulnerable,324.7,1.0,0.0,0.0
883.0,Tortuga,4,8.0,0.4679595278246205,28.9,3.0,1906.0,12.0,0.9302325581395348,Selva,En peligro,4424.1,1.0,0.0,4.0
884.0,Oso Pardo,2,0.0,0.6690556492411467,24.4,7.0,1160.0,11.0,0.054263565891472854,Montaña,Extinto en estado silvestre,3366.9,1.0,0.0,3.0
885.0,Flamenco,0,0.0,0.8080944350758852,21.2,6.0,2784.0,34.0,0.45736434108527124,Selva,Vulnerable,2771.4,0.0,1.0,2.0
886.0,Gaviota,0,2.0,0.43094435075885323,36.0,6.0,3834.0,30.0,0.3178294573643411,Selva,En peligro,309.0,0.0,1.0,0.0
887.0,Gorrión,0,2.0,0.8395446880269813,31.1,5.0,5986.0,36.0,0.7751937984496124,Océano,En peligro,3442.1,1.0,0.0,3.0
888.0,Caballito de Mar,3,0.0,0.993591905564924,20.7,4.0,4633.0,27.0,0.7286821705426356,Océano,Extinto en estado silvestre,2988.9,1.0,0.0,2.0
889.0,Pez Globo,3,8.0,0.5034569983136593,27.8,6.0,702.0,14.0,0.3178294573643411,Océano,En peligro,3631.5,0.0,1.0,3.0
890.0,Cocodrilo,4,4.0,0.4016863406408094,17.0,7.0,3408.0,31.0,0.9302325581395348,Océano,Vulnerable,3583.6,0.0,1.0,3.0
891.0,Gato,2,4.0,0.806070826306914,10.3,8.0,996.0,33.0,0.7364341085271318,Selva,En peligro,2218.7,0.0,1.0,2.0
892.0,Pez Globo,3,2.0,0.6489038785834738,36.1,2.0,5949.0,30.0,0.22480620155038755,Selva,Extinto en estado silvestre,1023.5,0.0,1.0,1.0
893.0,Pez Payaso,3,6.0,0.6128161888701517,34.6,4.0,3934.0,21.0,0.3410852713178294,Montaña,Extinto en estado silvestre,4594.8,0.0,1.0,4.0
894.0,Tigre de Bengala,2,4.0,0.8866779089376053,29.2,7.0,4827.0,11.0,0.2325581395348837,Selva,Vulnerable,4628.0,0.0,1.0,4.0
895.0,Martinete,0,6.0,0.6492411467116358,34.3,3.0,2260.0,38.0,0.34883720930232553,Montaña,En peligro,1059.7,1.0,0.0,1.0
896.0,Tortuga,4,6.0,0.6413153456998313,33.4,5.0,586.0,32.0,0.34883720930232553,Montaña,Vulnerable,3153.3,0.0,1.0,3.0
897.0,Caballito de Mar,3,0.0,0.20514333895446882,35.8,7.0,2984.0,14.0,0.03100775193798444,Océano,En peligro,1014.4,1.0,0.0,1.0
898.0,Oso Pardo,2,4.0,0.6881112984822935,36.8,9.0,2869.0,38.0,0.06976744186046507,Montaña,En peligro,4306.1,1.0,0.0,4.0
899.0,Hipopótamo,2,4.0,0.9136593591905565,34.6,6.0,3576.0,36.0,0.8449612403100775,Desierto,En peligro,491.2,1.0,0.0,0.0
900.0,Águila,0,6.0,0.5758010118043844,35.6,2.0,2723.0,27.0,0.046511627906976716,Desierto,En peligro,4951.0,0.0,1.0,4.0
901.0,Abeja,1,6.0,0.9039629005059021,25.1,9.0,1004.0,37.0,0.4418604651162791,Selva,Extinto en estado silvestre,3054.3,0.0,1.0,3.0
902.0,Estrella de Mar,1,0.0,0.3382799325463743,31.2,6.0,1775.0,15.0,0.3565891472868217,Desierto,Extinto en estado silvestre,114.7,1.0,0.0,0.0
903.0,Pulpo,1,8.0,0.0403035413153457,20.0,2.0,1114.0,20.0,0.7054263565891472,Océano,Vulnerable,4409.5,0.0,1.0,4.0
904.0,Mantis Religiosa,1,4.0,0.4441821247892074,35.8,1.0,2899.0,16.0,0.15503875968992242,Océano,En peligro,3422.3,0.0,1.0,3.0
905.0,Caballito de Mar,3,4.0,0.001517706576728499,35.8,4.0,4720.0,25.0,0.5503875968992248,Montaña,Vulnerable,3486.6,1.0,0.0,3.0
906.0,Canguro,2,0.0,0.15286677908937607,12.0,2.0,2689.0,17.0,0.7984496124031006,Selva,Vulnerable,1375.2,1.0,0.0,1.0
907.0,Tortuga,4,0.0,0.1887858347386172,20.4,7.0,612.0,12.0,0.6899224806201549,Desierto,Extinto en estado silvestre,1684.0,1.0,0.0,1.0
908.0,Pez Espada,3,8.0,0.5332209106239459,15.1,7.0,3610.0,20.0,0.3798449612403101,Selva,Vulnerable,4572.1,0.0,1.0,4.0
909.0,Escorpión,1,6.0,0.9506745362563238,14.1,3.0,2577.0,29.0,0.7751937984496124,Montaña,Vulnerable,3174.8,0.0,1.0,3.0
910.0,Iguana,4,4.0,0.017453625632377737,22.4,1.0,1403.0,37.0,0.5038759689922481,Océano,Vulnerable,84.9,0.0,1.0,0.0
911.0,Iguana,4,6.0,0.23507588532883644,28.8,2.0,10.0,31.0,0.8914728682170543,Montaña,En peligro,1637.1,1.0,0.0,1.0
912.0,Camarón,1,4.0,0.9703204047217537,20.3,8.0,1997.0,28.0,0.11627906976744184,Desierto,En peligro,2992.8,0.0,1.0,2.0
913.0,Cocodrilo,4,0.0,0.8822091062394604,19.3,4.0,5635.0,20.0,0.37209302325581395,Océano,Vulnerable,740.1,0.0,1.0,0.0
914.0,Pez Espada,3,0.0,0.8352445193929172,12.8,3.0,5836.0,31.0,0.28682170542635654,Desierto,Vulnerable,491.5,0.0,1.0,0.0
915.0,Pájaro Carpintero,0,0.0,0.08962900505902191,21.5,7.0,554.0,18.0,0.10077519379844957,Selva,En peligro,297.0,1.0,0.0,0.0
916.0,Caballito de Mar,3,8.0,0.6438448566610455,24.1,4.0,763.0,21.0,0.6511627906976745,Océano,En peligro,3152.9,1.0,0.0,3.0
917.0,Pez Espada,3,4.0,0.20134907251264755,22.0,2.0,4646.0,25.0,0.2558139534883721,Selva,Vulnerable,1603.1,0.0,1.0,1.0
918.0,Flamenco,0,0.0,0.6507588532883641,30.4,3.0,5946.0,14.0,0.9767441860465116,Océano,Vulnerable,1868.5,1.0,0.0,1.0
919.0,Abeja,1,8.0,0.42655986509274874,18.6,4.0,1870.0,11.0,0.48062015503875966,Desierto,En peligro,300.3,1.0,0.0,0.0
920.0,Escorpión,1,6.0,0.6353288364249577,31.5,1.0,754.0,19.0,0.3178294573643411,Desierto,En peligro,3690.1,0.0,1.0,3.0
921.0,Flamenco,0,8.0,0.4278246205733558,36.5,8.0,3155.0,11.0,0.5426356589147286,Montaña,En peligro,3833.8,0.0,1.0,3.0
922.0,Pez Espada,3,8.0,0.9083473861720066,27.7,8.0,336.0,39.0,0.6511627906976745,Montaña,En peligro,4147.2,1.0,0.0,4.0
923.0,Zebra,2,2.0,0.022934232715008426,21.7,5.0,54.0,36.0,0.15503875968992242,Océano,Vulnerable,3258.4,0.0,1.0,3.0
924.0,Serpiente,4,6.0,0.18979763912310288,15.4,6.0,3392.0,32.0,0.8682170542635659,Océano,En peligro,3866.5,0.0,1.0,3.0
925.0,Cocodrilo,4,2.0,0.8333895446880268,38.0,4.0,1116.0,39.0,0.48062015503875966,Océano,En peligro,2886.2,0.0,1.0,2.0
926.0,Iguana,4,4.0,0.7367622259696458,32.6,3.0,4203.0,13.0,0.6821705426356588,Montaña,En peligro,2458.2,0.0,1.0,2.0
927.0,Canguro,2,8.0,0.18448566610455314,17.4,3.0,3421.0,34.0,0.5891472868217054,Desierto,Extinto en estado silvestre,1299.1,0.0,1.0,1.0
928.0,Pez Globo,3,8.0,0.1193929173693086,14.5,4.0,5851.0,34.0,0.9767441860465116,Selva,Extinto en estado silvestre,267.0,0.0,1.0,0.0
929.0,Mariposa Monarca,1,8.0,0.3098650927487352,11.5,6.0,4644.0,25.0,0.9147286821705427,Selva,En peligro,1459.2,0.0,1.0,1.0
930.0,Búho,0,8.0,0.48102866779089376,15.7,2.0,2793.0,15.0,0.3798449612403101,Océano,Vulnerable,3418.2,1.0,0.0,3.0
931.0,Cocodrilo,4,2.0,0.044688026981450246,32.0,6.0,5753.0,19.0,0.20155038759689914,Selva,En peligro,4634.2,0.0,1.0,4.0
932.0,Gato,2,4.0,0.8460370994940977,28.9,8.0,4682.0,38.0,0.945736434108527,Selva,En peligro,1281.1,0.0,1.0,1.0
933.0,Suricata,0,2.0,0.5202360876897133,39.0,9.0,5327.0,30.0,0.22480620155038755,Selva,En peligro,3349.3,1.0,0.0,3.0
934.0,Pez Espada,3,8.0,0.9201517706576728,19.7,4.0,4945.0,16.0,0.13178294573643412,Montaña,En peligro,2391.3,0.0,1.0,2.0
935.0,Tigre de Bengala,2,4.0,0.3243676222596964,33.6,5.0,4584.0,14.0,0.1705426356589147,Montaña,Extinto en estado silvestre,3137.8,0.0,1.0,3.0
936.0,Lobo,2,6.0,0.04654300168634064,13.6,8.0,821.0,22.0,0.28682170542635654,Selva,En peligro,8.2,0.0,1.0,0.0
937.0,Suricata,0,2.0,0.8718381112984822,26.9,2.0,4168.0,18.0,0.8062015503875968,Desierto,En peligro,613.4,1.0,0.0,0.0
938.0,Martinete,0,0.0,0.14763912310286678,24.0,2.0,3162.0,18.0,0.22480620155038755,Desierto,Extinto en estado silvestre,1085.2,0.0,1.0,1.0
939.0,Iguana,4,6.0,0.33431703204047214,35.1,9.0,1901.0,32.0,0.9147286821705427,Montaña,En peligro,4467.3,0.0,1.0,4.0
940.0,Tiburón,3,6.0,0.4634907251264755,31.0,6.0,2867.0,24.0,0.22480620155038755,Desierto,Vulnerable,202.7,1.0,0.0,0.0
941.0,Flamenco,0,8.0,0.4911467116357504,15.8,9.0,447.0,13.0,0.5658914728682171,Océano,Extinto en estado silvestre,2848.2,1.0,0.0,2.0
942.0,Serpiente,4,8.0,0.021079258010118042,39.5,7.0,4925.0,10.0,0.5426356589147286,Océano,En peligro,4643.2,0.0,1.0,4.0
943.0,Cocodrilo,4,6.0,0.5260539629005059,34.7,5.0,4675.0,29.0,0.12403100775193798,Desierto,Vulnerable,3260.4,0.0,1.0,3.0
944.0,Gaviota,0,2.0,0.07487352445193929,20.6,9.0,3295.0,37.0,0.5271317829457364,Selva,En peligro,2422.1,0.0,1.0,2.0
945.0,Nutria,2,4.0,0.32546374367622255,34.8,9.0,3287.0,23.0,0.8139534883720929,Desierto,En peligro,1930.0,0.0,1.0,1.0
946.0,Nutria,2,2.0,0.9763069139966273,38.7,2.0,165.0,28.0,0.6046511627906976,Selva,Vulnerable,3121.0,1.0,0.0,3.0
947.0,Perro,2,2.0,0.27883642495784144,36.7,8.0,433.0,10.0,0.046511627906976716,Selva,Vulnerable,2402.0,0.0,1.0,2.0
948.0,Iguana,4,6.0,0.8131534569983137,26.7,8.0,1819.0,38.0,0.5193798449612402,Desierto,Vulnerable,3527.1,1.0,0.0,3.0
949.0,Chinchilla,2,2.0,0.5096121416526137,27.3,2.0,4165.0,19.0,0.45736434108527124,Océano,En peligro,3088.9,0.0,1.0,3.0
950.0,Pez Payaso,3,4.0,0.20067453625632378,13.2,7.0,542.0,13.0,0.8062015503875968,Selva,Vulnerable,2837.1,1.0,0.0,2.0
951.0,Delfín,2,6.0,0.7219224283305227,14.9,1.0,2232.0,32.0,0.26356589147286824,Selva,Vulnerable,4784.1,0.0,1.0,4.0
952.0,Orangután,2,2.0,0.5545531197301855,39.5,5.0,1673.0,27.0,0.21705426356589141,Montaña,En peligro,4178.5,1.0,0.0,4.0
953.0,Tortuga,4,8.0,0.5323777403035413,33.1,5.0,139.0,38.0,0.7674418604651163,Desierto,En peligro,3044.3,1.0,0.0,3.0
954.0,Caracol,1,2.0,0.027571669477234398,10.8,5.0,3334.0,37.0,0.9147286821705427,Montaña,En peligro,2693.3,0.0,1.0,2.0
955.0,Caballito de Mar,3,6.0,0.3325463743676222,26.4,2.0,4251.0,21.0,0.2558139534883721,Selva,En peligro,3619.7,0.0,1.0,3.0
956.0,Iguana,4,6.0,0.7347386172006746,20.4,3.0,2378.0,16.0,0.023255813953488358,Selva,Extinto en estado silvestre,4019.6,0.0,1.0,4.0
957.0,Caballito de Mar,3,8.0,0.7962900505902192,19.3,6.0,1503.0,15.0,0.5038759689922481,Montaña,En peligro,1476.3,1.0,0.0,1.0
958.0,Tiburón,3,6.0,0.8150927487352444,26.7,1.0,3035.0,18.0,0.7209302325581395,Desierto,Vulnerable,3334.8,0.0,1.0,3.0
959.0,Zebra,2,0.0,0.035075885328836424,19.6,6.0,4416.0,36.0,0.43410852713178294,Montaña,Vulnerable,675.9,0.0,1.0,0.0
960.0,Pez Payaso,3,6.0,0.16079258010118044,17.5,6.0,1946.0,11.0,0.7131782945736433,Montaña,En peligro,2152.3,1.0,0.0,2.0
961.0,Nutria,2,2.0,0.9864249578414839,38.1,7.0,4259.0,39.0,0.6511627906976745,Selva,Vulnerable,4692.2,1.0,0.0,4.0
962.0,Pez Payaso,3,4.0,0.15354131534569984,11.2,9.0,5445.0,24.0,0.8682170542635659,Océano,Vulnerable,1631.6,0.0,1.0,1.0
963.0,Mariposa Monarca,1,2.0,0.21129848229342327,23.1,9.0,201.0,31.0,0.7441860465116279,Océano,Extinto en estado silvestre,771.3,1.0,0.0,0.0
964.0,Tiburón,3,6.0,0.802866779089376,25.3,4.0,4185.0,22.0,0.41860465116279066,Océano,Extinto en estado silvestre,730.8,1.0,0.0,0.0
965.0,Suricata,0,0.0,0.392327150084317,23.2,2.0,5089.0,20.0,0.03875968992248058,Desierto,En peligro,1968.7,1.0,0.0,1.0
966.0,Zebra,2,2.0,0.11424957841483979,29.7,5.0,5568.0,31.0,0.21705426356589141,Montaña,Extinto en estado silvestre,1126.0,1.0,0.0,1.0
967.0,Camarón,1,4.0,0.12310286677908938,10.8,1.0,4681.0,31.0,0.6124031007751938,Desierto,Vulnerable,2134.7,1.0,0.0,2.0
968.0,Koala,2,2.0,0.08161888701517706,36.5,5.0,1469.0,28.0,0.7674418604651163,Océano,En peligro,3594.5,1.0,0.0,3.0
969.0,Estrella de Mar,1,8.0,0.1788364249578415,25.0,3.0,4896.0,15.0,0.2790697674418604,Desierto,En peligro,4440.8,0.0,1.0,4.0
970.0,Chinchilla,2,0.0,0.49620573355817876,26.6,7.0,985.0,18.0,0.48062015503875966,Desierto,Vulnerable,550.9,0.0,1.0,0.0
971.0,Suricata,0,6.0,0.012647554806070826,23.9,7.0,3553.0,39.0,0.3023255813953488,Desierto,Vulnerable,3842.1,0.0,1.0,3.0
972.0,Gorrión,0,2.0,0.11509274873524453,23.3,3.0,676.0,21.0,0.4883720930232558,Océano,Vulnerable,517.5,0.0,1.0,0.0
973.0,Caracol,1,2.0,0.9077571669477233,15.6,5.0,1904.0,38.0,0.9379844961240309,Desierto,Vulnerable,1897.2,0.0,1.0,1.0
974.0,Iguana,4,2.0,0.8770657672849915,25.1,9.0,4748.0,20.0,0.3255813953488371,Desierto,Extinto en estado silvestre,4982.7,0.0,1.0,4.0
975.0,Hipopótamo,2,2.0,0.8334738617200674,22.6,4.0,3049.0,12.0,0.9612403100775193,Océano,Vulnerable,343.5,0.0,1.0,0.0
976.0,Cocodrilo,4,4.0,0.7062394603709948,24.0,2.0,1889.0,27.0,0.18604651162790697,Océano,En peligro,114.5,0.0,1.0,0.0
977.0,Pez Payaso,3,8.0,0.6612984822934233,10.4,3.0,1828.0,33.0,0.41860465116279066,Desierto,Extinto en estado silvestre,1668.3,1.0,0.0,1.0
978.0,Búho,0,8.0,0.27403035413153454,13.9,1.0,5535.0,22.0,0.8139534883720929,Montaña,En peligro,4755.6,0.0,1.0,4.0
979.0,Gorila,2,0.0,0.33364249578414834,32.9,5.0,763.0,39.0,0.27131782945736427,Desierto,Vulnerable,100.3,0.0,1.0,0.0
980.0,Pájaro Carpintero,0,0.0,0.23414839797639123,22.6,9.0,4750.0,22.0,0.8294573643410852,Selva,Vulnerable,1113.6,1.0,0.0,1.0
981.0,Pez Payaso,3,4.0,0.9811973018549746,32.3,2.0,2403.0,24.0,0.7906976744186045,Océano,En peligro,3015.9,1.0,0.0,3.0
982.0,Estrella de Mar,1,8.0,0.6339797639123103,15.1,3.0,5483.0,28.0,0.13953488372093026,Montaña,En peligro,1168.8,0.0,1.0,1.0
983.0,Lobo,2,0.0,0.966610455311973,30.9,3.0,1359.0,24.0,0.7209302325581395,Selva,Vulnerable,269.1,1.0,0.0,0.0
984.0,Rinoceronte,2,6.0,0.2702360876897133,18.7,7.0,84.0,37.0,0.7596899224806202,Selva,Extinto en estado silvestre,262.3,0.0,1.0,0.0
985.0,Tigre de Bengala,2,8.0,0.6208263069139965,31.2,7.0,865.0,24.0,1.0,Selva,Vulnerable,2795.8,1.0,0.0,2.0
986.0,Estrella de Mar,1,2.0,0.7591062394603709,12.6,1.0,3175.0,14.0,0.9844961240310077,Montaña,Extinto en estado silvestre,2809.5,0.0,1.0,2.0
987.0,Águila,0,8.0,0.09258010118043844,20.0,3.0,1141.0,14.0,0.4496124031007751,Selva,Vulnerable,3532.4,1.0,0.0,3.0
988.0,Camarón,1,6.0,0.6667790893760539,13.6,1.0,1061.0,11.0,0.3643410852713178,Océano,Extinto en estado silvestre,658.8,1.0,0.0,0.0
989.0,Pájaro Carpintero,0,2.0,0.16720067453625634,28.9,9.0,4578.0,27.0,0.9689922480620154,Montaña,Vulnerable,2499.3,0.0,1.0,2.0
990.0,Lobo,2,8.0,0.3267284991568296,21.8,7.0,4231.0,15.0,0.01550387596899222,Océano,En peligro,3004.8,0.0,1.0,3.0
991.0,Estrella de Mar,1,2.0,0.7161045531197301,12.2,5.0,75.0,27.0,0.7054263565891472,Montaña,En peligro,1112.0,0.0,1.0,1.0
992.0,Pez Espada,3,2.0,0.439123102866779,25.8,7.0,315.0,39.0,0.8837209302325582,Océano,Vulnerable,2736.8,0.0,1.0,2.0
993.0,Abeja,1,4.0,0.9218381112984823,10.7,3.0,496.0,31.0,0.8914728682170543,Montaña,Vulnerable,3541.2,0.0,1.0,3.0
994.0,Gorrión,0,6.0,0.23954468802698145,34.6,3.0,955.0,37.0,0.03875968992248058,Selva,Extinto en estado silvestre,4954.2,1.0,0.0,4.0
995.0,Gorila,2,4.0,0.1518549747048904,38.2,1.0,620.0,37.0,0.27131782945736427,Océano,Extinto en estado silvestre,2982.2,1.0,0.0,2.0
996.0,Búho,0,8.0,0.3358347386172006,34.3,5.0,3639.0,16.0,0.21705426356589141,Océano,Vulnerable,4306.0,0.0,1.0,4.0
997.0,Tortuga,4,2.0,0.8523608768971331,38.5,7.0,17.0,38.0,0.24806201550387597,Océano,Extinto en estado silvestre,4168.4,1.0,0.0,4.0
998.0,Tigre,2,8.0,0.8478077571669477,36.9,3.0,4527.0,29.0,0.6821705426356588,Desierto,En peligro,4701.3,1.0,0.0,4.0
999.0,Pez Espada,3,8.0,0.3681281618887015,36.8,5.0,615.0,35.0,0.6511627906976745,Selva,En peligro,3615.3,0.0,1.0,3.0
1000.0,Pez Espada,3,4.0,0.8101180438448566,17.4,1.0,148.0,29.0,0.7751937984496124,Océano,Vulnerable,1065.6,1.0,0.0,1.0
